date,bulk_campaign_id,count_click,count_complain,count_hard_bounce,count_open,count_purchase,count_send,count_soft_bounce,count_subscribe,count_unsubscribe,nunique_click,nunique_complain,nunique_hard_bounce,nunique_open,nunique_purchase,nunique_send,nunique_soft_bounce,nunique_subscribe,nunique_unsubscribe,count_hbq_spam,nunique_hbq_spam,count_close,nunique_close
2023-08-12,13598,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,13601,47,0,0,289,2,0,0,0,2,30,0,0,281,2,0,0,0,2,0,0,0,0
2023-08-12,13606,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,13609,5,0,0,174,1,0,0,0,0,5,0,0,174,1,0,0,0,0,0,0,0,0
2023-08-12,13610,114,0,0,1461,1,15,0,0,0,114,0,0,1453,1,15,0,0,0,0,0,0,0
2023-08-12,13612,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,13613,25,0,0,53,0,26,0,0,0,25,0,0,53,0,26,0,0,0,0,0,0,0
2023-08-12,13614,109,0,0,1005,10,0,0,0,13,80,0,0,989,5,0,0,0,13,0,0,0,0
2023-08-12,13615,3,0,0,15,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0
2023-08-12,13620,12,0,0,56,0,0,0,0,0,12,0,0,56,0,0,0,0,0,0,0,0,0
2023-08-12,13624,1,0,0,738,1,0,0,0,0,1,0,0,734,1,0,0,0,0,0,0,0,0
2023-08-12,13626,113,0,0,7184,1,0,0,1,54,87,0,0,7046,1,0,0,1,51,0,0,0,0
2023-08-12,13627,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-12,13628,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2023-08-12,13629,1,0,0,18,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0
2023-08-12,13630,3,0,0,28,0,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0
2023-08-12,13631,2,0,0,34,0,0,0,0,0,2,0,0,33,0,0,0,0,0,0,0,0,0
2023-08-12,13632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-12,13633,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2023-08-12,13634,3,0,0,758,0,0,0,0,0,3,0,0,755,0,0,0,0,0,0,0,0,0
2023-08-12,13635,1586,0,0,10037,43,0,0,4,159,1107,0,0,9812,29,0,0,4,144,0,0,0,0
2023-08-12,13636,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-12,13638,0,0,0,10,4,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0
2023-08-12,13639,2,0,0,10,2,0,0,0,0,2,0,0,10,2,0,0,0,0,0,0,0,0
2023-08-12,13640,980,0,1,30440,8,0,23,25,1066,717,0,1,29673,8,0,23,24,989,0,0,0,0
2023-08-12,13641,536,0,454,49801,28,98656,0,0,0,535,0,454,49215,22,98656,0,0,0,0,0,0,0
2023-08-12,13645,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-12,13646,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2023-08-13,1409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,2641,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,2768,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,3907,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,4019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,4346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,5286,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,5505,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,5939,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,6251,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-13,7879,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,8504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,8615,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,8722,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,9341,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,9630,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,9780,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,10043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,12218,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,12650,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,12864,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13157,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13160,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13353,0,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2023-08-13,13358,1,0,0,49,0,0,0,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0
2023-08-13,13372,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2023-08-13,13384,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2023-08-13,13392,0,0,0,49,0,0,0,0,3,0,0,0,48,0,0,0,0,3,0,0,0,0
2023-08-13,13406,2,0,0,153,0,0,0,0,50,2,0,0,153,0,0,0,0,49,0,0,0,0
2023-08-13,13417,0,0,0,30,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2023-08-13,13427,5,0,0,105,0,0,0,0,2,3,0,0,102,0,0,0,0,2,0,0,0,0
2023-08-13,13443,1,0,0,87,0,0,0,0,0,1,0,0,87,0,0,0,0,0,0,0,0,0
2023-08-13,13452,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
2023-08-13,13456,5,0,0,133,0,0,0,0,2,2,0,0,133,0,0,0,0,2,0,0,0,0
2023-08-13,13471,4,0,0,184,0,0,0,0,7,4,0,0,181,0,0,0,0,7,0,0,0,0
2023-08-13,13478,0,0,0,22,0,0,0,0,3,0,0,0,22,0,0,0,0,3,0,0,0,0
2023-08-13,13482,5,0,0,61,0,0,0,0,2,2,0,0,61,0,0,0,0,2,0,0,0,0
2023-08-13,13490,0,0,0,38,0,0,0,0,1,0,0,0,38,0,0,0,0,1,0,0,0,0
2023-08-13,13496,8,0,0,553,0,0,0,0,4,5,0,0,550,0,0,0,0,4,0,0,0,0
2023-08-13,13505,4,0,0,579,0,0,0,0,4,3,0,0,574,0,0,0,0,4,0,0,0,0
2023-08-13,13516,1,0,0,152,0,0,0,0,2,1,0,0,152,0,0,0,0,2,0,0,0,0
2023-08-13,13529,0,0,0,165,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0
2023-08-13,13530,6,0,0,661,0,0,0,0,9,6,0,0,657,0,0,0,0,9,0,0,0,0
2023-08-13,13534,3,0,0,674,0,0,0,0,9,3,0,0,669,0,0,0,0,8,0,0,0,0
2023-08-13,13552,3,0,0,750,1,0,0,0,7,3,0,0,743,1,0,0,0,7,0,0,0,0
2023-08-13,13558,0,0,0,174,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0
2023-08-13,13564,8,0,0,261,0,0,0,0,5,7,0,0,259,0,0,0,0,5,0,0,0,0
2023-08-13,13568,15,0,0,1106,2,0,0,0,13,15,0,0,1098,1,0,0,0,13,0,0,0,0
2023-08-13,13580,21,0,0,1298,0,0,0,1,54,18,0,0,1290,0,0,0,1,49,0,0,0,0
2023-08-13,13587,5,0,0,340,0,0,0,0,3,4,0,0,337,0,0,0,0,3,0,0,0,0
2023-08-13,13591,40,0,0,1014,2,0,0,1,50,33,0,0,1009,1,0,0,1,49,0,0,0,0
2023-08-13,13601,13,0,0,137,0,0,0,0,2,12,0,0,137,0,0,0,0,2,0,0,0,0
2023-08-13,13606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13609,1,0,0,24,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0
2023-08-13,13610,66,0,0,331,1,11,0,0,0,66,0,0,330,1,5,0,0,0,0,0,0,0
2023-08-13,13613,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13614,65,0,2,442,4,0,0,0,15,54,0,1,434,4,0,0,0,15,0,0,0,0
2023-08-13,13615,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13620,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,13624,1,0,0,272,0,0,0,0,0,1,0,0,272,0,0,0,0,0,0,0,0,0
2023-08-13,13626,47,0,0,2127,3,0,0,1,44,40,0,0,2105,2,0,0,1,42,0,0,0,0
2023-08-13,13628,2,0,0,14,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0
2023-08-13,13629,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2023-08-13,13630,2,0,0,9,1,0,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0
2023-08-13,13631,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2023-08-13,13633,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2023-08-13,13634,1,0,0,254,0,0,0,0,0,1,0,0,253,0,0,0,0,0,0,0,0,0
2023-08-13,13635,390,0,1,2669,10,0,5,0,81,301,0,1,2641,7,0,5,0,80,0,0,0,0
2023-08-13,13638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-13,13639,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2023-08-13,13640,315,0,4,8195,4,0,13,14,635,251,0,3,8116,4,0,12,13,594,0,0,0,0
2023-08-13,13641,60,0,1,839,10,20,0,0,0,60,0,1,836,6,18,0,0,0,0,0,0,0
2023-08-14,952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,1588,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,2157,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,2499,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,3131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,3401,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,3557,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,4568,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5403,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5407,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5922,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,5939,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,6316,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,6747,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,6884,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,7105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,7879,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,8722,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,8958,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,9148,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,9341,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,10567,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,10619,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,10671,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,11608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,11760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,11855,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,11952,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12650,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12761,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12864,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,12958,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13076,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13157,9,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-14,13353,2,0,0,41,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0
2023-08-14,13358,3,0,0,119,0,0,0,0,0,3,0,0,116,0,0,0,0,0,0,0,0,0
2023-08-14,13372,0,0,0,14,0,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0
2023-08-14,13384,0,0,0,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
2023-08-14,13392,6,0,0,134,0,0,0,0,8,4,0,0,132,0,0,0,0,6,0,0,0,0
2023-08-14,13406,9,0,0,418,0,0,0,1,66,7,0,0,412,0,0,0,1,62,0,0,0,0
2023-08-14,13417,1,0,0,63,0,0,0,0,2,1,0,0,62,0,0,0,0,2,0,0,0,0
2023-08-14,13427,15,0,0,320,0,0,0,0,2,11,0,0,311,0,0,0,0,2,0,0,0,0
2023-08-14,13443,4,0,0,220,0,0,0,0,1,3,0,0,217,0,0,0,0,1,0,0,0,0
2023-08-14,13452,1,0,0,72,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
2023-08-14,13456,9,0,0,361,0,0,0,0,3,6,0,0,356,0,0,0,0,3,0,0,0,0
2023-08-14,13471,19,0,0,550,0,0,0,0,5,12,0,0,536,0,0,0,0,5,0,0,0,0
2023-08-14,13478,2,0,0,81,0,0,0,0,7,1,0,0,81,0,0,0,0,7,0,0,0,0
2023-08-14,13482,6,0,0,203,0,0,0,0,2,3,0,0,200,0,0,0,0,2,0,0,0,0
2023-08-14,13490,0,0,0,128,0,0,0,0,2,0,0,0,128,0,0,0,0,2,0,0,0,0
2023-08-14,13496,5,0,0,1582,2,0,0,2,7,5,0,0,1563,1,0,0,2,5,0,0,0,0
2023-08-14,13505,8,0,0,1383,1,0,0,0,6,8,0,0,1363,1,0,0,0,6,0,0,0,0
2023-08-14,13516,1,0,0,443,0,0,0,0,2,1,0,0,439,0,0,0,0,2,0,0,0,0
2023-08-14,13529,0,0,0,409,0,0,0,0,1,0,0,0,403,0,0,0,0,1,0,0,0,0
2023-08-14,13530,11,0,0,1799,0,0,0,0,13,7,0,0,1772,0,0,0,0,12,0,0,0,0
2023-08-14,13534,7,0,0,1900,0,0,0,0,9,7,0,0,1878,0,0,0,0,9,0,0,0,0
2023-08-14,13552,21,0,0,2079,1,0,0,0,11,14,0,0,2046,1,0,0,0,11,0,0,0,0
2023-08-14,13558,2,0,0,531,0,0,0,0,0,2,0,0,522,0,0,0,0,0,0,0,0,0
2023-08-14,13564,11,0,0,689,0,0,0,0,8,7,0,0,673,0,0,0,0,8,0,0,0,0
2023-08-14,13568,44,0,0,3078,6,0,0,0,16,29,0,0,3021,3,0,0,0,16,0,0,0,0
2023-08-14,13580,66,0,0,3643,1,0,0,0,66,50,0,0,3574,1,0,0,0,62,0,0,0,0
2023-08-14,13587,1,0,0,925,0,0,0,0,1,1,0,0,908,0,0,0,0,1,0,0,0,0
2023-08-14,13591,83,0,0,2542,2,0,0,1,61,70,0,0,2511,2,0,0,1,60,0,0,0,0
2023-08-14,13601,34,0,0,335,0,0,0,0,8,22,0,0,330,0,0,0,0,8,0,0,0,0
2023-08-14,13606,5,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-14,13609,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13610,118,0,0,22,1,1,0,0,0,118,0,0,18,1,1,0,0,0,0,0,0,0
2023-08-14,13613,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13614,116,0,0,974,1,0,0,0,17,89,0,0,948,1,0,0,0,16,0,0,0,0
2023-08-14,13615,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13620,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13624,0,0,0,153,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
2023-08-14,13626,75,0,0,4399,2,0,0,0,53,56,0,0,4312,2,0,0,0,47,0,0,0,0
2023-08-14,13627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13630,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,13634,0,0,0,409,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0
2023-08-14,13635,772,0,0,5174,13,0,0,1,81,525,0,0,5050,10,0,0,1,80,0,0,0,0
2023-08-14,13637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-14,13639,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-14,13640,579,0,0,16453,9,0,24,16,789,403,0,0,16021,8,0,24,16,736,0,0,0,0
2023-08-14,13641,89,0,0,646,6,5,0,0,0,89,0,0,644,3,1,0,0,0,0,0,0,0
2023-08-14,13647,15614,0,536,203132,184,1415297,7277,54,2392,11930,0,536,194585,148,1415297,7277,53,2198,19,19,0,0
2023-08-14,13649,3,0,12,383,0,633,0,0,0,3,0,12,377,0,633,0,0,0,0,0,0,0
2023-08-15,952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,1588,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,1908,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,2641,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,2886,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,3131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,3557,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,4137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,4273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,5286,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,6251,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,6289,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,7086,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,7353,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,8360,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,8364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,8615,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,8793,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,8902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,9341,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,9737,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,10043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,11144,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,11855,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,12446,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,12448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,12864,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,12958,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13076,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13157,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13160,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13353,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2023-08-15,13358,0,0,0,93,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
2023-08-15,13372,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2023-08-15,13384,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2023-08-15,13392,2,0,0,81,0,0,0,0,4,2,0,0,81,0,0,0,0,4,0,0,0,0
2023-08-15,13406,6,0,0,242,0,0,0,0,51,2,0,0,238,0,0,0,0,48,0,0,0,0
2023-08-15,13417,0,0,0,53,0,0,0,0,2,0,0,0,53,0,0,0,0,2,0,0,0,0
2023-08-15,13427,3,0,0,212,0,0,0,0,2,3,0,0,208,0,0,0,0,2,0,0,0,0
2023-08-15,13443,3,0,0,138,0,0,0,0,3,3,0,0,137,0,0,0,0,3,0,0,0,0
2023-08-15,13452,0,0,0,58,0,0,0,0,2,0,0,0,58,0,0,0,0,2,0,0,0,0
2023-08-15,13456,2,0,0,241,0,0,0,0,1,2,0,0,237,0,0,0,0,1,0,0,0,0
2023-08-15,13471,7,0,0,335,0,0,0,0,4,5,0,0,333,0,0,0,0,4,0,0,0,0
2023-08-15,13478,1,0,0,49,0,0,0,0,4,1,0,0,49,0,0,0,0,4,0,0,0,0
2023-08-15,13482,5,0,0,111,0,0,0,0,3,4,0,0,110,0,0,0,0,3,0,0,0,0
2023-08-15,13490,4,0,0,88,0,0,0,0,1,2,0,0,88,0,0,0,0,1,0,0,0,0
2023-08-15,13496,7,0,0,817,0,0,0,0,3,6,0,0,812,0,0,0,0,3,0,0,0,0
2023-08-15,13505,10,0,0,557,0,0,0,0,5,9,0,0,554,0,0,0,0,5,0,0,0,0
2023-08-15,13516,2,0,0,291,0,0,0,1,8,1,0,0,289,0,0,0,1,7,0,0,0,0
2023-08-15,13529,0,0,0,270,0,0,0,0,1,0,0,0,268,0,0,0,0,1,0,0,0,0
2023-08-15,13530,7,0,0,1097,0,0,0,0,10,4,0,0,1091,0,0,0,0,10,0,0,0,0
2023-08-15,13534,15,0,0,1205,0,0,0,0,4,12,0,0,1196,0,0,0,0,4,0,0,0,0
2023-08-15,13552,2,0,0,1280,0,0,0,1,5,2,0,0,1268,0,0,0,1,4,0,0,0,0
2023-08-15,13558,0,0,0,330,1,0,0,0,0,0,0,0,326,1,0,0,0,0,0,0,0,0
2023-08-15,13564,8,0,0,418,0,0,0,0,11,6,0,0,415,0,0,0,0,10,0,0,0,0
2023-08-15,13568,20,0,0,1770,0,0,0,0,15,17,0,0,1755,0,0,0,0,14,0,0,0,0
2023-08-15,13580,25,0,0,2045,0,0,0,0,47,16,0,0,2019,0,0,0,0,46,0,0,0,0
2023-08-15,13587,0,0,0,537,0,0,0,0,6,0,0,0,532,0,0,0,0,6,0,0,0,0
2023-08-15,13591,23,0,0,1311,0,0,0,0,20,19,0,0,1298,0,0,0,0,19,0,0,0,0
2023-08-15,13601,13,0,0,182,0,0,0,0,3,11,0,0,180,0,0,0,0,3,0,0,0,0
2023-08-15,13609,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13610,91,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13613,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13614,33,0,0,384,1,0,0,1,16,23,0,0,381,1,0,0,1,15,0,0,0,0
2023-08-15,13620,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,13626,20,0,0,1714,0,0,0,1,37,19,0,0,1700,0,0,0,1,35,0,0,0,0
